46.659679,3.063598,0
39.623295,15.206440,1
47.573039,46.813244,0
20.882900,2.771239,1
18.665409,5.522916,1
30.071788,24.915058,1
26.667978,9.423132,1
33.785552,3.553159,1
31.560929,11.360745,1
30.020417,22.241164,1
44.878963,11.210470,1
28.114462,31.760564,1
10.676603,13.524148,1
44.914421,15.902034,1
34.205620,29.066327,1
37.546307,27.038334,1
1.168771,44.552003,0
38.333733,37.018864,1
22.094579,41.351704,1
18.799351,36.700074,1
40.520153,0.870579,0
18.619445,32.602567,1
4.238062,3.458560,0
21.715699,43.532966,1
21.331039,12.163304,1
0.138031,38.667437,0
30.744557,14.960107,1
17.868418,23.563640,1
45.346784,46.980659,0
30.463502,20.961298,1
9.424486,14.914070,1
42.572419,18.123395,1
44.881493,45.387704,0
28.405612,30.706722,1
39.383816,44.029227,1
44.890784,1.850240,0
4.662876,25.798576,1
2.311887,22.617873,1
6.614378,40.051217,1
8.682266,31.417867,1
28.749243,44.978929,1
4.571508,11.083886,1
23.202772,27.988823,1
33.932663,45.335686,1
21.447650,42.149496,1
12.865034,13.423197,1
12.851405,14.012385,1
9.733624,45.951085,0
36.107459,5.613359,1
42.211997,6.940659,1
27.911507,45.604739,1
42.522603,24.750932,1
46.701928,19.130486,1
18.870367,27.352531,1
23.210841,2.130957,1
38.468086,40.969139,1
12.495834,37.582495,1
43.205035,34.491948,1
45.896838,21.474024,1
17.178665,46.148293,1
41.475579,10.434093,1
29.565343,1.631960,1
17.272638,29.923488,1
33.914445,10.272021,1
9.751848,13.779337,1
42.581215,48.095064,0
18.339605,47.774207,1
31.095348,43.211275,1
30.707309,24.560104,1
4.400649,23.098526,1
4.952757,10.220336,1
11.895817,35.609056,1
4.692541,16.043043,1
7.982109,38.314140,1
18.755149,3.038083,1
39.763487,18.051034,1
5.437250,24.291390,1
19.365665,37.106128,1
9.325025,35.630339,1
3.154597,12.015233,0
9.038283,41.144262,1
23.980121,15.214338,1
17.228153,19.670238,1
26.144124,46.923617,1
7.905296,33.646568,1
44.418938,24.332152,1
11.364146,22.632385,1
31.834084,46.609511,1
44.390911,8.673794,0
7.915136,14.421998,1
7.562009,17.961549,1
4.357017,20.687548,1
28.099095,45.645905,1
8.753998,27.950611,1
27.674317,6.079499,1
48.541217,9.800550,0
44.700283,20.704162,1
33.061393,3.367195,1
36.775779,33.699689,1
29.149894,49.336733,1
22.591214,37.439619,1
36.548679,26.200081,1
18.362065,25.977418,1
21.666170,6.649297,1
4.041925,34.971591,1
2.522273,42.808062,0
9.652254,18.242352,1
45.104893,47.028867,0
8.460122,41.385185,1
30.030592,8.701485,1
49.386971,48.008817,0
31.370173,36.307977,1
45.110237,22.834254,1
8.632320,42.208920,1
49.002004,20.494990,1
27.694013,7.880751,1
31.101459,32.410099,1
16.284509,36.518828,1
33.294915,12.554796,1
30.238347,40.809372,1
32.852223,18.398654,1
45.141476,28.101879,1
12.577505,0.063170,0
10.651713,6.063219,1
36.846671,35.536555,1
33.966265,6.570377,1
26.706083,7.331370,1
19.057265,43.893976,1
7.675683,30.018691,1
2.247648,15.178041,1
47.094563,6.826957,0
3.958500,45.352818,0
0.006638,14.884516,0
11.104121,10.789785,1
47.776180,25.712739,1
5.750853,17.177032,1
23.557844,22.039601,1
9.210069,23.055003,1
2.656903,2.423172,0
2.407172,27.421640,1
27.503649,43.928839,1
12.180346,49.154061,0
13.279485,44.294910,1
42.704926,2.937584,0
16.575746,47.069957,1
10.824678,42.956616,1
21.611288,35.749615,1
27.594634,23.820432,1
34.093526,26.010635,1
11.864328,29.529744,1
45.698275,27.171999,1
6.357619,42.617885,0
18.430442,19.779276,1
37.959330,12.109624,1
45.053504,2.034268,0
36.513109,24.947286,1
35.236910,49.441560,0
31.551580,22.399392,1
44.471863,3.128057,0
26.858270,23.167563,1
46.968251,9.766111,0
33.625590,6.697321,1
18.139416,8.033178,1
11.883830,37.903017,1
2.922352,24.693929,1
2.330198,23.480160,1
4.443135,30.108531,1
22.405581,16.605456,1
24.843122,4.292298,1
23.034186,28.305827,1
13.659848,10.930534,1
20.035042,9.330288,1
20.565303,44.464504,1
20.769127,43.692609,1
49.512128,2.046849,0
35.748271,48.629772,0
22.391254,2.764274,1
17.918457,3.173165,1
42.213252,6.511760,0
29.552163,8.929610,1
2.999531,46.119585,0
35.512810,36.437464,1
31.469402,44.346008,1
14.378134,3.032088,1
6.345633,7.284349,0
13.040017,39.173851,1
47.911136,28.987723,1
26.371230,23.299404,1
16.527516,40.860807,1
36.438226,5.765914,1
7.038095,29.565665,1
48.055977,36.673021,0
14.321921,12.467356,1
3.421533,19.034791,1
37.503738,31.838614,1
21.282894,25.764672,1
25.458542,9.644840,1
19.342484,1.739471,1
26.499119,8.354447,1
8.921480,46.166165,0
38.576487,11.641061,1
16.975728,10.522318,1
25.658450,47.536018,1
0.663060,0.841193,0
24.059816,14.604025,1
34.462632,26.575744,1
10.098430,13.560725,1
11.239302,40.907313,1
24.677740,30.305874,1
8.800612,4.321007,0
44.437966,44.125589,0
15.536925,18.699820,1
11.507050,46.199816,0
42.210371,15.598064,1
22.701400,46.437840,1
31.278072,8.321244,1
3.809298,10.169058,0
5.031649,37.094116,1
10.895160,46.930286,0
27.170330,49.327390,1
32.569491,31.410450,1
7.000331,43.249772,0
29.733958,15.972495,1
30.482041,32.333276,1
7.491498,11.776177,1
15.236113,32.950108,1
3.058688,29.703935,1
25.941579,5.961391,1
30.885763,22.680909,1
10.430787,46.906115,0
18.546502,47.194241,1
12.668674,32.738609,1
41.428125,40.233779,1
18.889880,24.739388,1
5.797155,34.521047,1
18.543401,33.675461,1
40.980737,40.591759,1
18.121065,19.501669,1
30.365687,5.975144,1
18.980893,38.678798,1
20.238528,8.973890,1
29.909475,26.391946,1
24.340665,49.484755,1
39.403432,8.619118,1
15.463974,33.220606,1
22.765672,40.938141,1
25.913655,1.579011,1
44.872249,13.756726,1
10.193260,6.110964,1
12.391344,23.216300,1
5.781795,18.462018,1
10.615158,11.801207,1
44.956495,13.782706,1
43.394276,2.232225,0
34.681011,37.805484,1
40.220315,14.002829,1
5.077259,43.221758,0
20.112891,16.770741,1
25.099977,6.979694,1
47.918859,43.792126,0
24.367012,8.008989,1
39.266532,14.175640,1
42.631537,24.248400,1
37.595157,10.002304,1
10.946091,1.430390,0
12.402827,16.609745,1
40.745959,17.494178,1
38.766968,36.286978,1
11.201986,8.004137,1
28.157153,28.255364,1
16.374113,32.334419,1
22.879702,8.910438,1
40.083782,6.178147,1
31.100683,19.746056,1
47.734302,36.986120,0
33.447610,18.074891,1
17.987683,33.207266,1
46.325017,17.814657,1
36.827166,27.210817,1
37.658851,28.129515,1
40.358970,42.743355,1
16.118238,39.659652,1
44.197929,32.116901,1
44.911103,6.228646,0
48.269969,14.550662,0
6.465183,41.458297,1
4.450962,48.599648,0
12.368149,22.052996,1
14.463908,36.155942,1
0.209864,43.625477,0
4.654461,5.655860,0
47.430886,0.948638,0
29.873266,8.031274,1
27.884228,0.709096,1
10.834205,10.119569,1
26.477100,15.606741,1
22.877785,40.201887,1
20.589731,17.088087,1
47.400789,41.923561,0
11.982305,10.204379,1
21.424340,41.202719,1
37.489818,23.609280,1
10.259230,13.576718,1
40.590223,28.379431,1
39.946709,2.227561,0
20.022348,42.902895,1
30.236737,12.556777,1
22.648682,11.934579,1
48.879818,23.440505,1
17.201820,23.800496,1
49.602622,5.072245,0
26.874401,16.324643,1
42.125602,21.987131,1
34.492396,20.728219,1
11.360164,22.707400,1
31.859909,20.693743,1
43.244345,24.942329,1
19.833637,46.347208,1
39.731808,40.025140,1
11.823269,20.580863,1
48.913718,30.749814,1
6.171783,38.558154,1
8.664256,32.609374,1
48.706465,11.862703,0
47.379630,6.794812,0
36.270804,24.847258,1
16.007888,27.237271,1
3.182669,6.233139,0
29.560634,40.360186,1
34.108925,5.343699,1
11.555119,45.109893,1
6.357548,1.232605,0
4.030751,37.065272,1
3.139087,9.716193,0
16.288499,28.638335,1
9.073374,48.555127,0
35.502041,8.461343,1
22.284877,29.191236,1
49.355715,1.912571,0
17.235338,38.962228,1
26.613879,17.012151,1
24.213948,37.570340,1
7.395744,20.133411,1
42.474368,37.690284,1
41.738478,46.597901,0
19.685427,11.433908,1
4.202610,9.917835,0
42.470015,34.776021,1
45.668087,28.646555,1
7.667268,8.090665,1
15.914540,12.780968,1
23.678785,27.137197,1
37.405014,33.473663,1
48.892894,6.485348,0
3.551360,35.167234,1
39.082553,12.405968,1
5.956423,23.866893,1
6.808595,22.583339,1
48.863262,4.866277,0
15.691210,12.170499,1
41.438013,45.230343,0
37.661804,32.454139,1
14.906927,36.568951,1
18.248483,13.136172,1
4.519863,3.572856,0
37.916727,20.146611,1
46.918087,30.156037,1
26.872269,47.263916,1
22.013682,3.202285,1
37.861604,46.004386,1
16.434331,21.340760,1
36.230209,47.912088,0
24.219122,15.849540,1
40.746760,5.927449,1
40.198030,10.510996,1
8.827817,28.643746,1
11.952550,43.849705,1
10.592991,28.836349,1
11.516397,40.658851,1
42.586001,21.532116,1
39.758212,4.080109,0
4.267121,2.112481,0
11.186503,48.361242,0
25.432741,21.700467,1
26.712933,30.696959,1
16.148351,17.325945,1
29.316851,44.234856,1
28.638594,43.577117,1
25.659485,24.215622,1
47.458952,1.557024,0
36.435781,15.067770,1
5.592007,37.412549,1
43.821842,41.762466,0
22.261952,20.117125,1
41.306230,9.374111,1
37.870620,34.010294,1
17.616271,41.605021,1
9.244478,22.222301,1
7.615576,20.309253,1
